24-06-08.09:50:00.192 [Retail_HikariCP housekeeper] WARN  HikariPool             - Retail_HikariCP - Thread starvation or clock leap detected (housekeeper delta=10h18m12s164ms).
24-06-08.09:50:00.192 [Retail_HikariCP housekeeper] WARN  HikariPool             - Retail_HikariCP - Thread starvation or clock leap detected (housekeeper delta=10h18m11s810ms).
24-06-08.09:50:00.192 [Retail_HikariCP housekeeper] WARN  HikariPool             - Retail_HikariCP - Thread starvation or clock leap detected (housekeeper delta=10h18m11s767ms).
24-06-08.09:50:00.217 [kafka-producer-network-thread | producer-1] INFO  NetworkClient          - [Producer clientId=producer-1] Node -1 disconnected.
24-06-08.09:50:00.222 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient          - [Consumer clientId=consumer-matthew-group-2, groupId=matthew-group] Node -1 disconnected.
24-06-08.09:50:00.224 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  NetworkClient          - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Node -1 disconnected.
24-06-08.09:50:00.224 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  NetworkClient          - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Node 2147483646 disconnected.
24-06-08.09:50:00.225 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  NetworkClient          - [Consumer clientId=consumer-matthew-group-2, groupId=matthew-group] Node 2147483646 disconnected.
24-06-08.09:50:00.225 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-2, groupId=matthew-group] Group coordinator kafka:9092 (id: 2147483646 rack: null) is unavailable or invalid due to cause: coordinator unavailable.isDisconnected: true. Rediscovery will be attempted.
24-06-08.09:50:00.228 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Group coordinator kafka:9092 (id: 2147483646 rack: null) is unavailable or invalid due to cause: coordinator unavailable.isDisconnected: true. Rediscovery will be attempted.
24-06-08.09:50:00.229 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  NetworkClient          - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Node 1 disconnected.
24-06-08.09:50:00.229 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  NetworkClient          - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Cancelled in-flight METADATA request with correlation id 11 due to node 1 being disconnected (elapsed time since creation: 43ms, elapsed time since send: 43ms, request timeout: 30000ms)
24-06-08.09:50:00.229 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  NetworkClient          - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Cancelled in-flight FIND_COORDINATOR request with correlation id 12 due to node 1 being disconnected (elapsed time since creation: 0ms, elapsed time since send: 0ms, request timeout: 30000ms)
24-06-08.09:50:00.230 [kafka-producer-network-thread | producer-1] INFO  NetworkClient          - [Producer clientId=producer-1] Node 1 disconnected.
24-06-08.09:50:03.375 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-2, groupId=matthew-group] Resetting generation due to: consumer pro-actively leaving the group
24-06-08.09:50:03.375 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-2, groupId=matthew-group] Request joining group due to: consumer pro-actively leaving the group
24-06-08.09:50:03.375 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  KafkaConsumer          - [Consumer clientId=consumer-matthew-group-2, groupId=matthew-group] Unsubscribed all topics or patterns and assigned partitions
24-06-08.09:50:03.382 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-2, groupId=matthew-group] Resetting generation due to: consumer pro-actively leaving the group
24-06-08.09:50:03.382 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-2, groupId=matthew-group] Request joining group due to: consumer pro-actively leaving the group
24-06-08.09:50:03.382 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Discovered group coordinator kafka:9092 (id: 2147483646 rack: null)
24-06-08.09:50:03.383 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  Metrics                - Metrics scheduler closed
24-06-08.09:50:03.383 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  Metrics                - Closing reporter org.apache.kafka.common.metrics.JmxReporter
24-06-08.09:50:03.383 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  Metrics                - Metrics reporters closed
24-06-08.09:50:03.385 [kafka-coordinator-heartbeat-thread | matthew-group] WARN  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] consumer poll timeout has expired. This means the time between subsequent calls to poll() was longer than the configured max.poll.interval.ms, which typically implies that the poll loop is spending too much time processing messages. You can address this either by increasing max.poll.interval.ms or by reducing the maximum size of batches returned in poll() with max.poll.records.
24-06-08.09:50:03.386 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Member consumer-matthew-group-1-62405b61-614d-4719-8ae9-5e463ef3203c sending LeaveGroup request to coordinator kafka:9092 (id: 2147483646 rack: null) due to consumer poll timeout has expired.
24-06-08.09:50:03.387 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Resetting generation due to: consumer pro-actively leaving the group
24-06-08.09:50:03.387 [kafka-coordinator-heartbeat-thread | matthew-group] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Request joining group due to: consumer pro-actively leaving the group
24-06-08.09:50:03.389 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  AppInfoParser          - App info kafka.consumer for consumer-matthew-group-2 unregistered
24-06-08.09:50:03.390 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  KafkaMessageListenerContainer - matthew-group: Consumer stopped
24-06-08.09:50:03.399 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] ERROR ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Offset commit failed on partition matthew-topic-0 at offset 86: The coordinator is not aware of this member.
24-06-08.09:50:03.399 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] OffsetCommit failed with Generation{generationId=11, memberId='consumer-matthew-group-1-62405b61-614d-4719-8ae9-5e463ef3203c', protocol='range'}: The coordinator is not aware of this member.
24-06-08.09:50:03.399 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Resetting generation due to: encountered UNKNOWN_MEMBER_ID from OFFSET_COMMIT response
24-06-08.09:50:03.399 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  ConsumerCoordinator    - [Consumer clientId=consumer-matthew-group-1, groupId=matthew-group] Request joining group due to: encountered UNKNOWN_MEMBER_ID from OFFSET_COMMIT response
24-06-08.09:50:03.403 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] ERROR ActivitySkuStockConsumeMessageListener - Kafka消费失败！Topic:matthew-topic,Message:{"data":{"activityId":100301,"sku":9011},"id":"45974709970","timestamp":1717774308183}
org.apache.kafka.clients.consumer.CommitFailedException: Commit cannot be completed since the group has already rebalanced and assigned the partitions to another member. This means that the time between subsequent calls to poll() was longer than the configured max.poll.interval.ms, which typically implies that the poll loop is spending too much time message processing. You can address this either by increasing max.poll.interval.ms or by reducing the maximum size of batches returned in poll() with max.poll.records.
	at org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$OffsetCommitResponseHandler.handle(ConsumerCoordinator.java:1303)
24-06-08.10:02:14.137 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_19
24-06-08.10:02:14.139 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.140 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 615982477973 sku: 9011 outBusinessNo: 1-228007016
24-06-08.10:02:14.168 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.169 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.169 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.174 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_18
24-06-08.10:02:14.174 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.174 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 944875190084 sku: 9011 outBusinessNo: 1-1730223505
24-06-08.10:02:14.185 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.185 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.185 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.189 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_17
24-06-08.10:02:14.189 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.189 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 302855170354 sku: 9011 outBusinessNo: 11795140563
24-06-08.10:02:14.197 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.197 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.197 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.204 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_16
24-06-08.10:02:14.204 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.204 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 005020122722 sku: 9011 outBusinessNo: 1-785742997
24-06-08.10:02:14.215 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.216 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.216 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.228 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_15
24-06-08.10:02:14.228 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.228 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 641222881435 sku: 9011 outBusinessNo: 11588004292
24-06-08.10:02:14.236 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.236 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.236 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.239 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_14
24-06-08.10:02:14.239 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.239 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 612372873742 sku: 9011 outBusinessNo: 1736292442
24-06-08.10:02:14.245 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.246 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.246 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.249 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_13
24-06-08.10:02:14.250 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.250 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 333146522035 sku: 9011 outBusinessNo: 1-44881728
24-06-08.10:02:14.257 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.257 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.257 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.261 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_12
24-06-08.10:02:14.261 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.262 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 768792957319 sku: 9011 outBusinessNo: 11824586502
24-06-08.10:02:14.268 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.268 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.268 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.272 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_11
24-06-08.10:02:14.272 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.272 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 135448866569 sku: 9011 outBusinessNo: 1483985022
24-06-08.10:02:14.281 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.281 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.281 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.283 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_10
24-06-08.10:02:14.283 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.283 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 954372907509 sku: 9011 outBusinessNo: 1-251018624
24-06-08.10:02:14.289 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.289 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.289 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.292 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_9
24-06-08.10:02:14.292 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.292 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 513184478785 sku: 9011 outBusinessNo: 11436100612
24-06-08.10:02:14.296 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.296 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.296 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.298 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_8
24-06-08.10:02:14.298 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.298 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 236660633101 sku: 9011 outBusinessNo: 1939818197
24-06-08.10:02:14.302 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.302 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.302 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.304 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_7
24-06-08.10:02:14.304 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.304 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 993321783342 sku: 9011 outBusinessNo: 1-244451748
24-06-08.10:02:14.309 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.309 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.309 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.311 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_6
24-06-08.10:02:14.311 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.311 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 958032147199 sku: 9011 outBusinessNo: 11091130638
24-06-08.10:02:14.318 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.318 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.318 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.319 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_5
24-06-08.10:02:14.320 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.320 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 579342275432 sku: 9011 outBusinessNo: 1-777993791
24-06-08.10:02:14.328 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.328 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.328 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.330 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_4
24-06-08.10:02:14.330 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.330 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 401647071699 sku: 9011 outBusinessNo: 11373263821
24-06-08.10:02:14.334 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.334 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.334 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.336 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_3
24-06-08.10:02:14.336 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.336 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 623704605051 sku: 9011 outBusinessNo: 1-1082874081
24-06-08.10:02:14.341 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.341 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.341 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.343 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_2
24-06-08.10:02:14.343 [main            ] WARN  RaffleOrderTest        - 活动库存不足
24-06-08.10:02:14.343 [main            ] INFO  AbstractRaffleActivity - 创建充值订单，userId: 726893583040 sku: 9011 outBusinessNo: 12100603322
24-06-08.10:02:14.347 [main            ] INFO  AbstractRaffleActivity - 创建充值订单 SKU 查询结果：{"activityCountId":11101,"activityId":100301,"sku":9011,"stockCount":20,"stockCountSurplus":20} {"activityId":100301,"activityName":"测试活动","beginDateTime":1709979310000,"endDateTime":2036052910000,"state":"open","strategyId":100006} {"activityCountId":11101,"dayCount":100,"monthCount":100,"totalCount":100}
24-06-08.10:02:14.347 [main            ] INFO  ActivityBaseChainNode  - 活动责任链-基础信息【有效期、状态、库存(sku)】校验开始。sku:9011 activityId:100301
24-06-08.10:02:14.347 [main            ] INFO  ActivitySkuStockActionChainNode - 活动责任链-商品库存处理【有效期、状态、库存(sku)】开始。sku:9011 activityId:100301
24-06-08.10:02:14.351 [main            ] INFO  ActivityRepository     - 活动sku库存加锁失败 big_market_activity_sku_stock_count_key9011_1
24-06-08.10:02:14.351 [main            ] WARN  RaffleOrderTest        - 活动库存不足
